score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90480749,GCST90480750,GCST90058037,GCST90449002,GCST90319327,GCST90239706,GCST90020227,GCST90449004,GCST009600,GCST012090,GCST90328131,GCST90449009,GCST90448999,GCST90449008,GCST012088,GCST010416,GCST007342,GCST90449000,GCST006475,GCST012355,GCST90449007,GCST90449006,GCST90014428,GCST007553,GCST006041,GCST90281043,GCST005839,GCST005902,GCST90565870,GCST90310232,GCST90455648,GCST90271321,GCST90446218,GCST90014436,GCST010011,GCST90624689,GCST90134529,GCST90020093,GCST90014431,GCST90449001,FINNGEN_R12_ANTIDEPRESSANTS,GCST90014437,GCST90014433,FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,GCST90473267,GCST90565869,GCST90013878,GCST006477,GCST90468123,GCST90013928,GCST90014432,GCST90095484,GCST90449005,GCST90042830,GCST90085695,GCST90271325,FINNGEN_R12_F5_DEPRESSION_RECURRENT,FINNGEN_R12_F5_DEPRESSIO,GCST90271337,GCST90624673,GCST90277450,GCST90096938,GCST90096932,GCST90096941,GCST90096940,GCST90271329,GCST90624669,GCST004024,GCST007257,GCST90093273,GCST90093264,GCST010859,GCST007255,GCST001877,GCST90281044,GCST90624218,GCST90093171,GCST90093177,GCST90093168,GCST90624680,GCST005904,GCST90479738,GCST90624691,GCST90085697,GCST90624693,GCST90296443,GCST90435859,GCST90102282,GCST90624686,GCST90102448,GCST90624685,GCST90093276,GCST90624696,GCST90093267,GCST90042829,GCST008921,GCST90014430,GCST90624688,GCST005547,GCST90096937,GCST90102446,GCST90479687,GCST003558,GCST90014426,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.440721393416541,ENSG00000174891,RSRC1,protein_coding,0.721603274828458,NA,NA,FINNGEN_R12_F5_DEPRESSIO/GCST009600/GCST007342/GCST006477/GCST90020227/GCST90239706/GCST90328131/GCST90319327,0.775766611099243/0.765109241008759/0.754287362098694/0.748111486434937/0.744617521762848/0.742947399616241/0.728870809078217/0.728870809078217,NA,NA,NA,NA,0.7288708,0.7429474,0.7446175,NA,0.7651092,NA,0.7288708,NA,NA,NA,NA,NA,0.7542874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7481115,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7757666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,RSRC1,51319,GWAS,1,397,1
0.44037481413661,ENSG00000078328,RBFOX1,protein_coding,0.712527826153503,NA,NA,GCST005839/GCST90319327/GCST006477/GCST010416/GCST009600/GCST007342/GCST90020227/GCST90328131/GCST012355/GCST90239706/GCST90624218/GCST006477/GCST90239706/GCST007342/GCST010416/GCST90328131,0.741331279277802/0.739212572574615/0.739212572574615/0.739212572574615/0.739212572574615/0.737708926200867/0.735951900482178/0.735951900482178/0.728825926780701/0.724075257778168/0.666533291339874/0.650843262672424/0.650843262672424/0.647005200386047/0.646601498126984/0.631895184516907,NA,NA,NA,NA,0.7392126,0.6508433,0.7359519,NA,0.7392126,NA,0.6318952,NA,NA,NA,NA,0.6466015,0.6470052,NA,NA,0.7288259,NA,NA,NA,NA,NA,NA,0.7413313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6508433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6665333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,RBFOX1,54715,GWAS,1,125,11
0.440321599849353,ENSG00000138821,SLC39A8,protein_coding,0.720669120689919,NA,NA,GCST90134529/GCST009600/GCST90093171,0.872386991977692/0.870761036872864/0.858318567276001,NA,NA,NA,NA,NA,NA,NA,NA,0.870761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.872387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8583186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SLC39A8,64116,GWAS,1,57,1
0.438548629888821,ENSG00000128573,FOXP2,protein_coding,0.717583259022118,NA,NA,GCST012090/GCST90319327/GCST90014431,0.849475920200348/0.776974022388458/0.695666968822479,NA,NA,NA,NA,0.776974,NA,NA,NA,NA,0.8494759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.695667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FOXP2,93986,GWAS,1,121,8
0.438465628947723,ENSG00000007372,PAX6,protein_coding,0.71424951541725,NA,NA,GCST90020227/GCST005839/GCST009600/GCST010416/GCST90319327,0.808239996433258/0.801610589027405/0.801610589027405/0.801610589027405/0.676876723766327,NA,NA,NA,NA,0.6768767,NA,0.80824,NA,0.8016106,NA,NA,NA,NA,NA,NA,0.8016106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8016106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PAX6,5080,GWAS,1,412,13
0.435742436564658,ENSG00000184838,PRR16,protein_coding,0.716763220874087,NA,NA,GCST90328131/GCST90014431/FINNGEN_R12_F5_DEPRESSIO/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,0.844704151153564/0.814998626708984/0.530287444591522/0.530287444591522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8447042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8149986,NA,NA,NA,NA,0.5302874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5302874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PRR16,51334,GWAS,1,4,0
0.434649820524935,ENSG00000143207,COP1,protein_coding,0.711748983317105,NA,NA,GCST90271325/GCST90328131/GCST012090/GCST007342/GCST010416/GCST90319327/GCST90239706,0.798094987869263/0.793643414974213/0.792389690876007/0.560187757015228/0.534793317317963/0.534793317317963/0.534793317317963,NA,NA,NA,NA,0.5347933,0.5347933,NA,NA,NA,0.7923897,0.7936434,NA,NA,NA,NA,0.5347933,0.5601878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.798095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,COP1,64326,GWAS,1,186,7
0.432992760628467,ENSG00000165588,OTX2,protein_coding,0.693926205996364,NA,NA,GCST90020227/GCST90319327,0.862959444522858/0.862959444522858,NA,NA,NA,NA,0.8629594,NA,0.8629594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,OTX2,5015,GWAS,1,207,6
0.432701383007982,ENSG00000119682,AREL1,protein_coding,0.709945569780449,NA,NA,GCST90239706/GCST90328131/GCST007342/GCST90020227/GCST010416/GCST90319327,0.782199680805206/0.763269782066345/0.760500252246857/0.746407687664032/0.675928890705109/0.60245007276535,NA,NA,NA,NA,0.6024501,0.7821997,0.7464077,NA,NA,NA,0.7632698,NA,NA,NA,NA,0.6759289,0.7605003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,AREL1,9870,GWAS,1,34,1
0.430565294231399,ENSG00000070961,ATP2B1,protein_coding,0.708247214852352,NA,NA,GCST90093177/GCST90093273/GCST90093264/GCST90093168,0.852553725242615/0.749311864376068/0.747784554958344/0.67270439863205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7493119,0.7477846,NA,NA,NA,NA,NA,NA,0.8525537,0.6727044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ATP2B1,490,GWAS,1,81,5
0.430240681293878,ENSG00000119522,DENND1A,protein_coding,0.707105320421385,NA,NA,GCST90319327/GCST90328131/GCST007342/GCST90239706/GCST90624680,0.80491030216217/0.780128955841064/0.775913715362549/0.775913715362549/0.712119400501251,NA,NA,NA,NA,0.8049103,0.7759137,NA,NA,NA,NA,0.780129,NA,NA,NA,NA,NA,0.7759137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7121194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,DENND1A,57706,GWAS,1,61,1
0.42909356371044,ENSG00000197386,HTT,protein_coding,0.675759776298351,NA,NA,GCST90328131/GCST90239706/GCST90624673/GCST90319327/GCST007342,0.757513403892517/0.757513403892517/0.728639841079712/0.67511522769928/0.667296051979065,NA,NA,NA,NA,0.6751152,0.7575134,NA,NA,NA,NA,0.7575134,NA,NA,NA,NA,NA,0.6672961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7286398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,HTT,3064,GWAS,1,470,5
0.428209577647883,ENSG00000140009,ESR2,protein_coding,0.690737368188185,NA,NA,GCST007342/GCST90239706/GCST90319327/GCST005839/GCST009600,0.792799472808838/0.792799472808838/0.759004473686218/0.570034742355347/0.570034742355347,NA,NA,NA,NA,0.7590045,0.7927995,NA,NA,0.5700347,NA,NA,NA,NA,NA,NA,NA,0.7927995,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5700347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ESR2,2100,GWAS,1,334,3
0.427729091807154,ENSG00000136158,SPRY2,protein_coding,0.698450350250443,NA,NA,GCST90319327/GCST90328131/GCST90239706/GCST007342,0.895466923713684/0.654321491718292/0.517538845539093/0.517538845539093,NA,NA,NA,NA,0.8954669,0.5175388,NA,NA,NA,NA,0.6543215,NA,NA,NA,NA,NA,0.5175388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SPRY2,10253,GWAS,1,98,2
0.425344766715605,ENSG00000164180,TMEM161B,protein_coding,0.691149826987118,NA,NA,GCST90271325/GCST90239706/GCST007342/GCST006041/GCST90319327/GCST90134529/GCST009600/GCST90058037,0.755065977573395/0.755065977573395/0.748109698295593/0.697836637496948/0.682046055793762/0.653381049633026/0.611214756965637/0.53845351934433,NA,NA,0.5384535,NA,0.6820461,0.755066,NA,NA,0.6112148,NA,NA,NA,NA,NA,NA,NA,0.7481097,NA,NA,NA,NA,NA,NA,NA,0.6978366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.653381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.755066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,TMEM161B,153396,GWAS,1,28,7
0.42524732075315,ENSG00000151779,NBAS,protein_coding,0.699499552290852,NA,NA,GCST90449008/GCST90449009/GCST90449007/GCST005904/GCST90449000/GCST90448999/GCST90449002,0.75614196062088/0.75614196062088/0.744858682155609/0.742550194263458/0.734485387802124/0.734485387802124/0.734485387802124,NA,NA,NA,0.7344854,NA,NA,NA,NA,NA,NA,NA,0.756142,0.7344854,0.756142,NA,NA,NA,0.7344854,NA,NA,0.7448587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7425502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NBAS,51594,GWAS,1,107,2
0.425062923530164,ENSG00000179242,CDH4,protein_coding,0.687721539055975,NA,NA,FINNGEN_R12_ANTIDEPRESSANTS/GCST90473267,0.907222867012024/0.896107375621796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9072229,NA,NA,NA,0.8961074,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CDH4,1002,GWAS,1,78,4
0.424856744863575,ENSG00000113389,NPR3,protein_coding,0.697337257616112,NA,NA,GCST90093168/GCST90479738/GCST90093264/GCST90093273,0.825736939907074/0.773255288600922/0.75445157289505/0.707009971141815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.70701,0.7544516,NA,NA,NA,NA,NA,NA,NA,0.8257369,NA,NA,0.7732553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NPR3,4883,GWAS,1,38,1
0.423605405795438,ENSG00000237515,SHISA9,protein_coding,0.694670969069471,NA,NA,GCST010416/GCST90239706/GCST90020227/GCST90328131/GCST90319327/GCST007342,0.767783403396606/0.720502614974976/0.720502614974976/0.720502614974976/0.720502614974976/0.708206593990326,NA,NA,NA,NA,0.7205026,0.7205026,0.7205026,NA,NA,NA,0.7205026,NA,NA,NA,NA,0.7677834,0.7082066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,SHISA9,729993,GWAS,1,50,2
0.423285441704591,ENSG00000147905,ZCCHC7,protein_coding,0.696272410227535,NA,NA,FINNGEN_R12_F5_DEPRESSION_RECURRENT/GCST012090/GCST90624691/GCST90058037/GCST010416/GCST90239706,0.781007826328278/0.740061283111572/0.7206671833992/0.715198516845703/0.686800181865692/0.686800181865692,NA,NA,0.7151985,NA,NA,0.6868002,NA,NA,NA,0.7400613,NA,NA,NA,NA,NA,0.6868002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7810078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7206672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,ZCCHC7,84186,GWAS,1,59,3
0.423271852072674,ENSG00000118263,KLF7,protein_coding,0.694358716055699,NA,NA,GCST007342/GCST90239706/GCST90134529/GCST90319327/GCST90328131,0.774870753288269/0.769919991493225/0.759398698806763/0.697663068771362/0.68703305721283,NA,NA,NA,NA,0.6976631,0.76992,NA,NA,NA,NA,0.6870331,NA,NA,NA,NA,NA,0.7748708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7593987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,KLF7,8609,GWAS,1,20,0
0.422034518894926,ENSG00000107105,ELAVL2,protein_coding,0.689753369485946,NA,NA,GCST90328131/GCST006477/GCST007342/GCST90239706/GCST90058037/GCST90319327,0.755247116088867/0.755247116088867/0.755247116088867/0.755247116088867/0.755247116088867/0.755247116088867,NA,NA,0.7552471,NA,0.7552471,0.7552471,NA,NA,NA,NA,0.7552471,NA,NA,NA,NA,NA,0.7552471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7552471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ELAVL2,1993,GWAS,1,94,1
0.418576112843338,ENSG00000101040,ZMYND8,protein_coding,0.688525921844721,NA,NA,GCST010416/GCST90020227/GCST90319327,0.834286510944366/0.827437043190002/0.822843790054321,NA,NA,NA,NA,0.8228438,NA,0.827437,NA,NA,NA,NA,NA,NA,NA,NA,0.8342865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ZMYND8,23613,GWAS,1,63,1
0.41803314453124,ENSG00000079393,DUSP13B,protein_coding,0.687632780200587,NA,NA,GCST90020227/GCST90319327,0.904882967472076/0.904882967472076,NA,NA,NA,NA,0.904883,NA,0.904883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,DUSP13,51207,GWAS,1,1,NA
0.417022188012823,ENSG00000177565,TBL1XR1,protein_coding,0.685969833492857,NA,NA,FINNGEN_R12_F5_DEPRESSIO/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,0.902755796909332/0.90244996547699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.90245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9027558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TBL1XR1,79718,GWAS,1,213,3
0.416852518909021,ENSG00000169760,NLGN1,protein_coding,0.677307039866255,NA,NA,GCST90319327/GCST90020227,0.891824662685394/0.889175951480865,NA,NA,NA,NA,0.8918247,NA,0.889176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NLGN1,22871,GWAS,1,159,12
0.416570726389857,ENSG00000147601,TERF1,protein_coding,0.681959585366796,NA,NA,GCST90449009/GCST90449006,0.826626539230347/0.801125109195709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8266265,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8011251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TERF1,7013,GWAS,1,218,1
0.416200648560257,ENSG00000184588,PDE4B,protein_coding,0.633950528630697,NA,NA,GCST90085697/GCST90624693,0.826924741268158/0.812836706638336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8269247,0.8128367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PDE4B,5142,GWAS,1,130,4
