score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90475759,FINNGEN_R12_E4_OBESITY,GCST90475762,GCST90475765,GCST90624107,GCST90479955,GCST90479952,GCST90479951,GCST90475761,GCST90475758,GCST001957,GCST009382,GCST001953,GCST90225534,GCST001475,GCST90624548,GCST90475763,GCST90651236,GCST90475760,GCST90475757,GCST90473209,GCST90093121,GCST90435785,FINNGEN_R12_E4_OBESITYNAS,GCST90435786,FINNGEN_R12_E4_OBESITYCAL,FINNGEN_R12_ASTHMA_OBESITY,GCST000317,GCST000663,GCST90043672,GCST90475764,GCST001128,GCST000426,GCST009673,GCST90590336,GCST001057,GCST90651394,GCST90624553,GCST90081522,GCST90624545,GCST90624547,GCST90624574,GCST000428,GCST90479953,GCST90624562,GCST90624556,GCST90624564,GCST90624549,GCST90624570,GCST90624558,GCST90624560,GCST90624559,GCST90624568,GCST90624569,GCST90624567,GCST90624566,GCST001130,GCST90624565,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.467058035562882,ENSG00000169760,NLGN1,protein_coding,0.7682750033356,NA,NA,GCST90473209/GCST90624107/GCST90475759/GCST90475762,0.891824662685394/0.865352511405945/0.587965488433838/0.526833236217499,0.5879655,NA,0.5268332,NA,0.8653525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8918247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NLGN1,22871,GWAS,1,159,15
0.466592070854121,ENSG00000135472,FAIM2,protein_coding,0.767508526771834,NA,NA,GCST90475762/GCST90475759/GCST90475765/GCST90479951/GCST90479955/GCST90479952/GCST009382/GCST001475/GCST90473209,0.836657881736755/0.836657881736755/0.818113505840302/0.706884860992432/0.706884860992432/0.706884860992432/0.618740856647491/0.575504541397095/0.56849616765976,0.8366579,NA,0.8366579,0.8181135,NA,0.7068849,0.7068849,0.7068849,NA,NA,NA,0.6187409,NA,NA,0.5755045,NA,NA,NA,NA,NA,0.5684962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FAIM2,23017,GWAS,1,54,18
0.466249386892083,ENSG00000140945,CDH13,protein_coding,0.766944837675337,NA,NA,GCST90479953/GCST90475759/GCST90475762/GCST90624107,0.896945297718048/0.795572459697723/0.794094800949097/0.572731673717499,0.7955725,NA,0.7940948,NA,0.5727317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8969453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,CDH13,1012,GWAS,1,95,7
0.463988084339058,ENSG00000278311,GGNBP2,protein_coding,0.747270782813508,NA,NA,GCST90624562/GCST90479952/GCST90479955/GCST90475759/GCST90475765/GCST90475762,0.907552063465118/0.65572053194046/0.632630705833435/0.58254200220108/0.553219497203827/0.550041794776917,0.582542,NA,0.5500418,0.5532195,NA,0.6326307,0.6557205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9075521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,GGNBP2,79893,GWAS,1,70,3
0.462914492569369,ENSG00000198597,ZNF536,protein_coding,0.761459189743342,NA,NA,GCST90475762/GCST90479952/GCST90475759/GCST90479955,0.84774249792099/0.843434572219849/0.842024564743042/0.836820781230927,0.8420246,NA,0.8477425,NA,NA,0.8368208,0.8434346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ZNF536,9745,GWAS,1,15,1
0.459929916659523,ENSG00000156564,LRFN2,protein_coding,0.756549788999751,NA,NA,FINNGEN_R12_E4_OBESITY/FINNGEN_R12_E4_OBESITYNAS/GCST90475762/GCST90475759/GCST90475765/GCST90479955/GCST90479951/GCST90479952,0.829765677452087/0.792328178882599/0.792328178882599/0.792328178882599/0.792328178882599/0.743289947509766/0.743289947509766/0.739392340183258,0.7923282,0.8297657,0.7923282,0.7923282,NA,0.7432899,0.7393923,0.7432899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7923282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,LRFN2,57497,GWAS,1,37,3
0.45907742590814,ENSG00000162631,NTNG1,protein_coding,0.755147506445995,NA,NA,GCST90475765/GCST90475759/GCST90475762/GCST90479952/GCST90624107/GCST90475762/GCST90475759,0.816361010074615/0.816361010074615/0.816361010074615/0.814998626708984/0.728825926780701/0.723283648490906/0.723283648490906,0.7232836,NA,0.7232836,0.816361,0.7288259,NA,0.8149986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NTNG1,22854,GWAS,1,90,8
0.456121940431976,ENSG00000120451,SNX19,protein_coding,0.750285957256884,NA,NA,GCST90475765/GCST90475762/GCST90475759/GCST90624556/GCST90624107,0.865735411643982/0.831390500068665/0.827121555805206/0.704419612884521/0.616294264793396,0.8271216,NA,0.8313905,0.8657354,0.6162943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7044196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,SNX19,399979,GWAS,1,18,2
0.455643861788707,ENSG00000172995,ARPP21,protein_coding,0.749499554190701,NA,NA,GCST90475762/FINNGEN_R12_E4_OBESITYCAL,0.855959475040436/0.844756186008453,NA,NA,0.8559595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8447562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ARPP21,10777,GWAS,1,43,4
0.455397053951178,ENSG00000138039,LHCGR,protein_coding,0.512301003093747,NA,NA,GCST90624107,0.842696249485016,NA,NA,NA,NA,0.8426962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LHCGR,3973,GWAS,1,141,5
0.454498811671517,ENSG00000140836,ZFHX3,protein_coding,0.74761603369513,NA,NA,GCST90475762/GCST90475759/GCST90479955/GCST90479952,0.866724491119385/0.857136845588684/0.856899797916412/0.856829047203064,0.8571368,NA,0.8667245,NA,NA,0.8568998,0.856829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ZFHX3,463,GWAS,1,67,3
0.453802350408244,ENSG00000021645,NRXN3,protein_coding,0.746470407801511,NA,NA,GCST001057/GCST001953/GCST90479951/GCST90479955/GCST90475759/GCST90475762/GCST90479952/GCST90475765,0.84774249792099/0.734740853309631/0.645273447036743/0.645273447036743/0.629316389560699/0.629316389560699/0.625382125377655/0.624147951602936,0.6293164,NA,0.6293164,0.624148,NA,0.6452734,0.6253821,0.6452734,NA,NA,NA,NA,0.7347409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8477425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NRXN3,9369,GWAS,1,130,22
0.453335060114064,ENSG00000162670,BRINP3,protein_coding,0.745701750750386,NA,NA,GCST90475759/GCST90475765/GCST90624107/GCST90479952/GCST90479955/GCST90475762,0.82675576210022/0.817953109741211/0.816654324531555/0.812836706638336/0.803555071353912/0.781014621257782,0.8267558,NA,0.7810146,0.8179531,0.8166543,0.8035551,0.8128367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,BRINP3,339479,GWAS,1,11,0
0.451426934595403,ENSG00000179088,C12orf42,protein_coding,0.742563029162077,NA,NA,GCST90479951/FINNGEN_R12_E4_OBESITYNAS/GCST90479955/GCST90624107/GCST90475759/GCST90475762/GCST90475765/GCST90479952,0.808469474315643/0.775920391082764/0.769068777561188/0.767106294631958/0.741211593151093/0.739092350006104/0.725502729415894/0.725502729415894,0.7412116,NA,0.7390924,0.7255027,0.7671063,0.7690688,0.7255027,0.8084695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7759204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,C12orf42,374470,GWAS,1,12,0
0.45076192398147,ENSG00000140463,BBS4,protein_coding,0.503650937186254,NA,NA,GCST90624107,0.730571568012238,NA,NA,NA,NA,0.7305716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,BBS4,585,GWAS,1,141,4
0.448466240743393,ENSG00000174482,LINGO2,protein_coding,0.737692912590189,NA,NA,GCST90475759/GCST90475762/GCST90475759/GCST90475761/GCST001953/GCST90479951/GCST90475765/GCST90475759/GCST90479952/GCST90475762/GCST90479955,0.792193651199341/0.792193651199341/0.781831860542297/0.681582748889923/0.651633441448212/0.645273447036743/0.629316389560699/0.629316389560699/0.625382125377655/0.624562501907349/0.565700829029083,0.6293164,NA,0.6245625,0.6293164,NA,0.5657008,0.6253821,0.6452734,0.6815827,NA,NA,NA,0.6516334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,LINGO2,158038,GWAS,1,44,13
0.44457058337201,ENSG00000162104,ADCY9,protein_coding,0.73128485202361,NA,NA,GCST90475762/GCST90475765/GCST90479955/GCST90479952/GCST90475759/GCST90479951,0.816705405712128/0.806463956832886/0.764685809612274/0.764685809612274/0.764685809612274/0.764685809612274,0.7646858,NA,0.8167054,0.806464,NA,0.7646858,0.7646858,0.7646858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ADCY9,115,GWAS,1,133,8
0.443962373440149,ENSG00000117020,AKT3,protein_coding,0.730284392868967,NA,NA,GCST90475762/GCST90475759/GCST90475762/GCST90475765,0.829566478729248/0.780284941196442/0.769846141338348/0.745295464992523,0.7802849,NA,0.7698461,0.7452955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,AKT3,10000,GWAS,1,260,7
0.442599797478561,ENSG00000219438,TAFA5,protein_coding,0.728043058876773,NA,NA,GCST90475765/GCST90475762,0.888743877410889/0.84277617931366,NA,NA,0.8427762,0.8887439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TAFA5,25817,GWAS,1,15,0
0.439880799535251,ENSG00000153250,RBMS1,protein_coding,0.723570513721975,NA,NA,FINNGEN_R12_E4_OBESITYNAS/FINNGEN_R12_E4_OBESITY/GCST90624107,0.855566620826721/0.803104877471924/0.724443078041077,NA,0.8031049,NA,NA,0.7244431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8555666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,RBMS1,5937,GWAS,1,35,0
0.438684085601058,ENSG00000175161,CADM2,protein_coding,0.72160201017043,NA,NA,GCST90475762/GCST90475765/GCST001953,0.852883636951447/0.823452413082123/0.611234128475189,NA,NA,0.8528836,0.8234524,NA,NA,NA,NA,NA,NA,NA,NA,0.6112341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CADM2,253559,GWAS,1,48,10
0.437502524716073,ENSG00000115850,LCT,protein_coding,0.717834639841377,NA,NA,GCST90475762/GCST90475765/FINNGEN_R12_E4_OBESITY,0.894197702407837/0.867492139339447/0.553990602493286,NA,0.5539906,0.8941977,0.8674921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,LCT,3938,GWAS,1,36,2
0.432732359496881,ENSG00000141452,RMC1,protein_coding,0.711811872662082,NA,NA,GCST90479955/GCST90475762/GCST90475759/GCST90624107/FINNGEN_R12_E4_OBESITY,0.810890436172485/0.739234387874603/0.719544231891632/0.609206855297089/0.541257262229919,0.7195442,0.5412573,0.7392344,NA,0.6092069,0.8108904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RMC1,29919,GWAS,1,14,1
0.432190075356723,ENSG00000064989,CALCRL,protein_coding,0.680523316548257,NA,NA,GCST90475762/GCST90479955/GCST90475759/GCST90479952/GCST90475765,0.777826011180878/0.748936057090759/0.74455064535141/0.704765558242798/0.689336478710175,0.7445506,NA,0.777826,0.6893365,NA,0.7489361,0.7047656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,CALCRL,10203,GWAS,1,39,2
0.428884623130426,ENSG00000186073,CDIN1,protein_coding,0.70548263850982,NA,NA,GCST90475762/GCST90475759/GCST90475759/GCST90475762,0.855571985244751/0.847964286804199/0.535117328166962/0.535117328166962,0.5351173,NA,0.5351173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,C15orf41,84529,GWAS,1,1,NA
0.427693857250276,ENSG00000130558,OLFM1,protein_coding,0.687359799060524,NA,NA,GCST90475762/GCST90475759,0.794815897941589/0.70973140001297,0.7097314,NA,0.7948159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,OLFM1,10439,GWAS,1,29,1
0.426907341567869,ENSG00000116117,PARD3B,protein_coding,0.702230160480537,NA,NA,GCST90475759/GCST90475762/GCST90624107,0.862687468528748/0.845788657665253/0.728825926780701,0.8626875,NA,0.8457887,NA,0.7288259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PARD3B,117583,GWAS,1,26,0
0.426074740224319,ENSG00000205189,ZBTB10,protein_coding,0.7008605944924,NA,NA,GCST90475762/GCST90475759/GCST90624107,0.851954340934753/0.851954340934753/0.791275799274445,0.8519543,NA,0.8519543,NA,0.7912758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ZBTB10,65986,GWAS,1,13,1
0.42572558020327,ENSG00000004700,RECQL,protein_coding,0.700286252770576,NA,NA,GCST90475762/GCST90475759,0.925348579883575/0.906276524066925,0.9062765,NA,0.9253486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RECQL,5965,GWAS,1,110,1
0.423309282273652,ENSG00000137269,LRRC1,protein_coding,0.696311626153352,NA,NA,GCST90475762/GCST90475759,0.917242050170898/0.912550806999207,0.9125508,NA,0.9172421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,LRRC1,55227,GWAS,1,23,1
0.423227872854031,ENSG00000139174,PRICKLE1,protein_coding,0.696177713839745,NA,NA,GCST90475762/GCST90475759,0.788159132003784/0.779148936271667,0.7791489,NA,0.7881591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,PRICKLE1,144165,GWAS,1,114,0
0.422979817724629,ENSG00000131724,IL13RA1,protein_coding,0.695769681987474,NA,NA,FINNGEN_R12_E4_OBESITY/FINNGEN_R12_E4_OBESITYNAS/FINNGEN_R12_E4_OBESITYCAL,0.85853111743927/0.844613552093506/0.673234105110168,NA,0.8585311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8446136,NA,0.6732341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,IL13RA1,3597,GWAS,1,122,2
0.422418430562765,ENSG00000069275,NUCKS1,protein_coding,0.668727265542943,NA,NA,GCST90475765/GCST90479952,0.849492609500885/0.79489678144455,NA,NA,NA,0.8494926,NA,NA,0.7948968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NUCKS1,64710,GWAS,1,23,1
0.421233722679885,ENSG00000170396,ZNF804A,protein_coding,0.692897488225283,NA,NA,GCST90475759/GCST90475762/GCST90624574,0.85753333568573/0.812894642353058/0.71106082201004,0.8575333,NA,0.8128946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7110608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,ZNF804A,91752,GWAS,1,68,5
0.418423397933507,ENSG00000077092,RARB,protein_coding,0.688274717414166,NA,NA,FINNGEN_R12_E4_OBESITYNAS/FINNGEN_R12_E4_OBESITY/FINNGEN_R12_E4_OBESITYCAL/GCST90624107/GCST90479951/GCST90479955/GCST90479952/GCST90475759/GCST90475762/GCST90475759/GCST90475762,0.802741765975952/0.615684807300568/0.606831252574921/0.535117328166962/0.535117328166962/0.530924022197723/0.530924022197723/0.52978926897049/0.52978926897049/0.52268260717392/0.504410207271576,0.5226826,0.6156848,0.5044102,NA,0.5351173,0.530924,0.530924,0.5351173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8027418,NA,0.6068313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,RARB,5915,GWAS,1,144,4
0.417957729665063,ENSG00000127152,BCL11B,protein_coding,0.687508728472211,NA,NA,GCST90624107/GCST90475762/GCST90475759/GCST90475761,0.817733645439148/0.780330717563629/0.780330717563629/0.502078652381897,0.7803307,NA,0.7803307,NA,0.8177336,NA,NA,NA,0.5020787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,BCL11B,64919,GWAS,1,198,11
0.416143692645315,ENSG00000141458,NPC1,protein_coding,0.665338685743819,NA,NA,FINNGEN_R12_E4_OBESITYNAS/GCST90479952/GCST90624107/GCST90473209/GCST90475765,0.746046483516693/0.74295574426651/0.68433028459549/0.541115880012512/0.524797439575195,NA,NA,NA,0.5247974,0.6843303,NA,0.7429557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5411159,NA,NA,0.7460465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NPC1,4864,GWAS,1,105,8
0.4133156348698,ENSG00000105173,CCNE1,protein_coding,0.67987283502266,NA,NA,GCST90475762/GCST90475759/GCST90624107,0.823586821556091/0.811748564243317/0.788307070732117,0.8117486,NA,0.8235868,NA,0.7883071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CCNE1,898,GWAS,1,371,7
0.411830881167372,ENSG00000117569,PTBP2,protein_coding,0.67743052792412,NA,NA,GCST90479951/GCST90475765/GCST90475762/GCST90475759/GCST90479952/GCST90479955/GCST90624562,0.809333622455597/0.660184979438782/0.539085328578949/0.53423136472702/0.53423136472702/0.53423136472702/0.511808276176453,0.5342314,NA,0.5390853,0.660185,NA,0.5342314,0.5342314,0.8093336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5118083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,PTBP2,58155,GWAS,1,97,3
0.41079442737877,ENSG00000176463,SLCO3A1,protein_coding,0.675725640143022,NA,NA,GCST90475759/GCST90475762/GCST90479953,0.827253520488739/0.827253520488739/0.697054207324982,0.8272535,NA,0.8272535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6970542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SLCO3A1,28232,GWAS,1,37,2
0.410736618714899,ENSG00000112964,GHR,protein_coding,0.551381894911202,NA,NA,GCST90475762,0.906981348991394,NA,NA,0.9069813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,GHR,2690,GWAS,1,143,5
