score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90131903,GCST90131901,GCST90274865,GCST90476386,GCST90475825,GCST90475824,GCST90479447,GCST90693193,GCST90693195,GCST90476385,GCST90480695,GCST90475257,GCST90479999,GCST90479998,GCST90134531,GCST90475823,GCST90479583,GCST90267362,GCST90267361,GCST90274866,GCST90693192,GCST90693190,GCST90267286,GCST90267287,GCST90475826,GCST006487,GCST90270121,GCST90270120,GCST004695,GCST90480000,GCST90131902,GCST004702,GCST004701,GCST010097,GCST90480005,GCST90473333,FINNGEN_R12_G6_SLEEPAPNO,FINNGEN_R12_SLEEP,FINNGEN_R12_G6_SLEEPAPNO_INCLAVO,GCST011922,GCST90475258,GCST90481156,GCST90018916,GCST90693194,GCST90204200,GCST90244078,GCST90293089,GCST005522,GCST90480696,GCST90026658,GCST90480022,GCST90026656,GCST90026657,GCST90480001,GCST90481060,GCST002260,GCST90479440,GCST90481052,GCST90258599,GCST90477493,GCST90479997,GCST90077582,GCST90132920,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.430960268281123,ENSG00000172260,NEGR1,protein_coding,0.708896917172542,NA,NA,GCST90131902/GCST90131903/GCST90131901/GCST90475824/GCST90475825,0.834959030151367/0.768126130104065/0.762656331062317/0.530257999897003/0.530257999897003,0.7681261,0.7626563,NA,NA,0.530258,0.530258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.834959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NEGR1,257194,GWAS,1,83,11
0.430699439842325,ENSG00000205363,INSYN1,protein_coding,0.708467874196232,NA,NA,GCST90475824/GCST90131901/GCST90131903,0.87199604511261/0.812436401844025/0.812436401844025,0.8124364,0.8124364,NA,NA,NA,0.871996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,INSYN1,388135,GWAS,1,17,0
0.430139216823894,ENSG00000196628,TCF4,protein_coding,0.705052313773183,NA,NA,GCST90267286/GCST90131901/GCST90131903,0.816361010074615/0.599401950836182/0.584824025630951,0.584824,0.599402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.816361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TCF4,6925,GWAS,1,162,4
0.428898441092259,ENSG00000147481,SNTG1,protein_coding,0.704897437210183,NA,NA,GCST90274866/GCST90693192/GCST90693190,0.775266706943512/0.740462720394135/0.740462720394135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7752667,0.7404627,0.7404627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SNTG1,54212,GWAS,1,41,3
0.426684474852629,ENSG00000183098,GPC6,protein_coding,0.701863561656927,NA,NA,GCST90131901/GCST90131903/GCST90480022/GCST90026658,0.839594781398773/0.787860095500946/0.717752933502197/0.611234128475189,0.7878601,0.8395948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6112341,0.7177529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,GPC6,10082,GWAS,1,80,4
0.425904025291849,ENSG00000180251,SLC9A4,protein_coding,0.69905995439737,NA,NA,GCST90693190/GCST90693193/FINNGEN_R12_SLEEP/FINNGEN_R12_G6_SLEEPAPNO,0.814453840255737/0.814453840255737/0.7593594789505/0.7593594789505,NA,NA,NA,NA,NA,NA,NA,0.8144538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8144538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7593595,0.7593595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SLC9A4,389015,GWAS,1,27,0
0.425319737951358,ENSG00000187772,LIN28B,protein_coding,0.699618673083042,NA,NA,GCST90131901/GCST010097/GCST90131902,0.852694749832153/0.830670118331909/0.814115822315216,NA,0.8526947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8141158,NA,NA,0.8306701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,LIN28B,389421,GWAS,1,78,3
0.422868725276067,ENSG00000138246,DNAJC13,protein_coding,0.695586943345183,NA,NA,FINNGEN_R12_G6_SLEEPAPNO_INCLAVO/FINNGEN_R12_G6_SLEEPAPNO,0.916232824325562/0.911819517612457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9118195,NA,0.9162328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,DNAJC13,23317,GWAS,1,71,1
0.422495103229102,ENSG00000153707,PTPRD,protein_coding,0.693802941011134,NA,NA,GCST90131901/GCST90131903/GCST90131903/GCST90131902/GCST90131901,0.793331205844879/0.769957721233368/0.651633441448212/0.646601498126984/0.627967953681946,0.6516334,0.627968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6466015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,PTPRD,5789,GWAS,1,116,15
0.421382931995074,ENSG00000174099,MSRB3,protein_coding,0.693142926218843,NA,NA,GCST90274866/GCST90267362/GCST90693190,0.780128955841064/0.780128955841064/0.74177348613739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.780129,NA,0.780129,NA,0.7417735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,MSRB3,253827,GWAS,1,52,0
0.421365025342097,ENSG00000169760,NLGN1,protein_coding,0.688250024753511,NA,NA,GCST90131903/GCST90131901,0.911020040512085/0.884395956993103,0.91102,0.884396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NLGN1,22871,GWAS,1,159,13
0.420950989264715,ENSG00000186834,HEXIM1,protein_coding,0.691604951862738,NA,NA,GCST90267286/GCST010097,0.952373623847961/0.741056025028229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9523736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.741056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,HEXIM1,10614,GWAS,1,140,3
0.4187878194336,ENSG00000241635,UGT1A1,protein_coding,0.688874163110164,NA,NA,GCST90026656/GCST90026657,0.906516551971436/0.906516551971436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9065166,0.9065166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,UGT1A1,54658,GWAS,1,169,1
0.418786745535647,ENSG00000154975,CA10,protein_coding,0.688872396629576,NA,NA,GCST90131902/GCST90131901/GCST90131903,0.862687468528748/0.839359104633331/0.545539855957031,0.5455399,0.8393591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8626875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CA10,56934,GWAS,1,74,2
0.418272515773008,ENSG00000129595,EPB41L4A,protein_coding,0.688026527717096,NA,NA,GCST90475824/GCST90475825,0.904581725597382/0.869029760360718,NA,NA,NA,NA,0.8690298,0.9045817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,EPB41L4A,64097,GWAS,1,10,0
0.418220084691104,ENSG00000103460,TOX3,protein_coding,0.687940282568618,NA,NA,GCST90476385/GCST90131903/GCST90131902/GCST90131901/GCST90480005,0.82245147228241/0.777097821235657/0.542603433132172/0.542603433132172/0.517040371894836,0.7770978,0.5426034,NA,NA,NA,NA,NA,NA,NA,0.8224515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5426034,NA,NA,NA,0.5170404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TOX3,27324,GWAS,1,46,4
0.414776313710913,ENSG00000162624,LHX8,protein_coding,0.682275540802417,NA,NA,GCST90693193/GCST90274866/GCST90274865,0.849885523319244/0.754354894161224/0.754354894161224,NA,NA,0.7543549,NA,NA,NA,NA,0.8498855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7543549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,LHX8,431707,GWAS,1,73,1
0.409586939359907,ENSG00000128655,PDE11A,protein_coding,0.673739414040302,NA,NA,GCST90475824/GCST90475825/GCST90475257,0.855942249298096/0.635722041130066/0.549171626567841,NA,NA,NA,NA,0.635722,0.8559422,NA,NA,NA,NA,NA,0.5491716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,PDE11A,50940,GWAS,1,93,2
0.407315776912677,ENSG00000002822,MAD1L1,protein_coding,0.669395593473405,NA,NA,GCST90131903/GCST90479998/GCST90131901/GCST90475823,0.758312821388245/0.748347759246826/0.736051797866821/0.714303910732269,0.7583128,0.7360518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7483478,NA,0.7143039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,MAD1L1,8379,GWAS,1,124,3
0.406723704903671,ENSG00000176463,SLCO3A1,protein_coding,0.669029610774068,NA,NA,GCST90131903,0.878558158874512,0.8785582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,SLCO3A1,28232,GWAS,1,37,0
0.405933084621207,ENSG00000196092,PAX5,protein_coding,0.665981299400531,NA,NA,GCST90131903/GCST90131901,0.876390933990479/0.876390933990479,0.8763909,0.8763909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PAX5,5079,GWAS,1,202,13
0.405897534587977,ENSG00000149294,NCAM1,protein_coding,0.651516568224424,NA,NA,FINNGEN_R12_SLEEP/GCST90131901,0.833062171936035/0.754444420337677,NA,0.7544444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8330622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NCAM1,4684,GWAS,1,500,13
0.405412019332125,ENSG00000157087,ATP2B2,protein_coding,0.653871387502304,NA,NA,GCST90131903/GCST90131901,0.818993747234344/0.808709502220154,0.8189937,0.8087095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,ATP2B2,491,GWAS,1,121,4
0.404354029442897,ENSG00000164180,TMEM161B,protein_coding,0.665131674577901,NA,NA,GCST90131902/GCST90131901/GCST90131903,0.809333622455597/0.791668951511383/0.781562149524689,0.7815621,0.791669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8093336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,TMEM161B,153396,GWAS,1,28,3
0.404301909217124,ENSG00000165219,GAPVD1,protein_coding,0.663298139721022,NA,NA,GCST90274865/FINNGEN_R12_SLEEP/GCST90274866/FINNGEN_R12_G6_SLEEPAPNO/FINNGEN_R12_G6_SLEEPAPNO_INCLAVO,0.732775688171387/0.725548386573792/0.71593564748764/0.715241074562073/0.688451945781708,NA,NA,0.7327757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7159356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7152411,0.7255484,0.6884519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,GAPVD1,26130,GWAS,1,80,2
0.403600105547052,ENSG00000115970,THADA,protein_coding,0.663891527017017,NA,NA,GCST90475825/GCST90693195/GCST90693190/GCST90693193/GCST90274865,0.750741899013519/0.70944619178772/0.70944619178772/0.70944619178772/0.69380122423172,NA,NA,0.6938012,NA,0.7507419,NA,NA,0.7094462,0.7094462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7094462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,THADA,63892,GWAS,1,36,0
0.402992019661114,ENSG00000165588,OTX2,protein_coding,0.662891271908495,NA,NA,GCST90475824/GCST90475825,0.883977949619293/0.82571142911911,NA,NA,NA,NA,0.8257114,0.8839779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,OTX2,5015,GWAS,1,207,15
0.402938541378788,ENSG00000054611,TBC1D22A,protein_coding,0.662803304194841,NA,NA,FINNGEN_R12_G6_SLEEPAPNO_INCLAVO,0.759324431419373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7593244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TBC1D22A,25771,GWAS,1,63,0
0.402450225795635,ENSG00000078328,RBFOX1,protein_coding,0.662000062139873,NA,NA,GCST90131901/GCST90131903/GCST90480001/GCST90475825/GCST90475824,0.752480268478394/0.735951900482178/0.717752933502197/0.709475755691528/0.709475755691528,0.7359519,0.7524803,NA,NA,0.7094758,0.7094758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7177529,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RBFOX1,54715,GWAS,1,125,14
0.401781290587634,ENSG00000172575,RASGRP1,protein_coding,0.660899714517035,NA,NA,GCST90131901/GCST90131903,0.870124161243439/0.868022739887238,0.8680227,0.8701242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RASGRP1,10125,GWAS,1,119,1
0.401367232129117,ENSG00000184349,EFNA5,protein_coding,0.658318836050982,NA,NA,GCST90131903/GCST90131901,0.844215154647827/0.778997302055359,0.8442152,0.7789973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,EFNA5,1946,GWAS,1,157,9
0.399997374753907,ENSG00000186642,PDE2A,protein_coding,0.657965308428817,NA,NA,GCST90131902/GCST90131901/GCST90131903,0.795161366462708/0.795161366462708/0.795161366462708,0.7951614,0.7951614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7951614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PDE2A,5138,GWAS,1,82,2
0.399252706989506,ENSG00000080854,IGSF9B,protein_coding,0.656740386501311,NA,NA,GCST90131901/GCST90131903,0.864230453968048/0.864230453968048,0.8642305,0.8642305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,IGSF9B,22997,GWAS,1,13,0
0.399089860002512,ENSG00000183117,CSMD1,protein_coding,0.656472515573182,NA,NA,GCST90131903/GCST90131901,0.891809284687042/0.752152621746063,0.8918093,0.7521526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,CSMD1,64478,GWAS,1,56,12
0.398493426258148,ENSG00000174473,GALNTL6,protein_coding,0.655491427352768,NA,NA,GCST90481060/GCST90475824/GCST90480001,0.814969539642334/0.806916415691376/0.553814828395844,NA,NA,NA,NA,NA,0.8069164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5538148,0.8149695,NA,NA,NA,NA,NA,NA,NA,NA,3,GALNTL6,442117,GWAS,1,30,4
0.398309236543692,ENSG00000164749,HNF4G,protein_coding,0.655188449258584,NA,NA,GCST90475824,0.857758224010468,NA,NA,NA,NA,NA,0.8577582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,HNF4G,3174,GWAS,1,26,1
0.396860282637455,ENSG00000176204,LRRTM4,protein_coding,0.652805030106388,NA,NA,GCST90131903/GCST90131901,0.859051764011383/0.859051764011383,0.8590518,0.8590518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,LRRTM4,80059,GWAS,1,46,4
0.395595623693792,ENSG00000120647,CCDC77,protein_coding,0.650724762173538,NA,NA,GCST90693193/GCST90693195,0.789174377918243/0.789174377918243,NA,NA,NA,NA,NA,NA,NA,0.7891744,0.7891744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,CCDC77,84318,GWAS,1,33,0
0.394738695349096,ENSG00000187678,SPRY4,protein_coding,0.649315180115741,NA,NA,GCST90131901/GCST90131903,0.855554401874542/0.85007905960083,0.8500791,0.8555544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SPRY4,81848,GWAS,1,51,2
0.392133864996321,ENSG00000147601,TERF1,protein_coding,0.645030431978274,NA,NA,GCST90131903/GCST90131901,0.848820865154266/0.848820865154266,0.8488209,0.8488209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TERF1,7013,GWAS,1,218,2
0.391678272815489,ENSG00000106554,CHCHD3,protein_coding,0.644281017435333,NA,NA,GCST90131902/GCST90131901/GCST90131903,0.800536096096039/0.720781981945038/0.7115558385849,0.7115558,0.720782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8005361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CHCHD3,54927,GWAS,1,115,1
0.390802355404556,ENSG00000171435,KSR2,protein_coding,0.638584684222194,NA,NA,GCST90131903/GCST90131902/GCST90131901,0.831284701824188/0.621529757976532/0.573805570602417,0.8312847,0.5738056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6215298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,KSR2,283455,GWAS,1,51,1
0.390356194904135,ENSG00000092607,TBX15,protein_coding,0.642106299660632,NA,NA,GCST90693192/GCST90274866,0.858614683151245/0.790405690670013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7904057,0.8586147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,TBX15,6913,GWAS,1,31,0
